ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link
2020-10-22,l891815,1720 Simcoe St 24,Simcoe St,Samac,Oshawa,$429000,3 baths,3 beds,https://oshawa.listing.ca/1720-simcoe-st-24.E4963092.htm#pp-o
2020-10-22,l891589,810 Stone St,Stone St,Lakeview,Oshawa,$579900,2 baths,3 beds,https://oshawa.listing.ca/810-stone-st.E4962964.htm#pp-p
2020-10-22,l891571,429 Elizabeth St,Elizabeth St,McLaughlin,Oshawa,$599900,2 baths,3+1 beds,https://oshawa.listing.ca/429-elizabeth-st.E4962687.htm#pp-q
2020-10-22,l891564,1030 Pinetree Crt,Pinetree Crt,Eastdale,Oshawa,$750000,4 baths,4 beds,https://oshawa.listing.ca/1030-pinetree-crt.E4962585.htm#pp-r
2020-10-22,l891555,543 Rosmere St,Rosmere St,McLaughlin,Oshawa,$624900,2 baths,3+1 beds,https://oshawa.listing.ca/543-rosmere-st.E4962465.htm#pp-s
2020-10-22,l891551,736 Gibbons St,Gibbons St,Northglen,Oshawa,$699900,2 baths,3+1 beds,https://oshawa.listing.ca/736-gibbons-st.E4962378.htm#pp-t
2020-10-22,l891087,314 Limerick St,Limerick St,Vanier,Oshawa,$499900,1 baths,3 beds,https://oshawa.listing.ca/314-limerick-st.E4962306.htm#pp-u
2020-10-22,l891081,177 Iribelle Ave,Iribelle Ave,Windfields,Oshawa,$927900,3 baths,4 beds,https://oshawa.listing.ca/177-iribelle-ave.E4962268.htm#pp-v
2020-10-22,l891073,1064 Denise Dr,Denise Dr,Donevan,Oshawa,$578000,2 baths,3 beds,https://oshawa.listing.ca/1064-denise-dr.E4962187.htm#pp-w
2020-10-22,l891070,1057 Cedar St,Cedar St,Lakeview,Oshawa,$225000,0 baths,0 beds,https://oshawa.listing.ca/1057-cedar-st.E4962165.htm#pp-x
2020-10-22,l891062,79 Montrave Ave,Montrave Ave,Vanier,Oshawa,$479900,2 baths,2 beds,https://oshawa.listing.ca/79-montrave-ave.E4962042.htm#pp-y
2020-10-22,l891053,115 Darcy St,Darcy St,Centennial,Oshawa,$699900,3 baths,5 beds,https://oshawa.listing.ca/115-darcy-st.E4961951.htm#pp-z
2020-10-22,l891051,24 Eastlawn St,Eastlawn St,Donevan,Oshawa,$549900,2 baths,2+1 beds,https://oshawa.listing.ca/24-eastlawn-st.E4961923.htm#pp-10
2020-10-22,l891050,793 Sundance Circ,Sundance Circ,Northglen,Oshawa,$849000,4 baths,4+1 beds,https://oshawa.listing.ca/793-sundance-circ.E4961908.htm#pp-11
2020-10-22,l891049,1438 Largo Cres,Largo Cres,Samac,Oshawa,$630000,2 baths,4 beds,https://oshawa.listing.ca/1438-largo-cres.E4961896.htm#pp-12
2020-10-22,l890898,1333 Mary St 27,Mary St,Centennial,Oshawa,$399900,2 baths,2 beds,https://oshawa.listing.ca/1333-mary-st-27.E4962075.htm#pp-13
2020-10-23,l893244,1435 Birchcliffe Crt,Birchcliffe Crt,Lakeview,Oshawa,$549100,2 baths,3+1 beds,https://oshawa.listing.ca/1435-birchcliffe-crt.E4964871.htm#pp-2
2020-10-23,l893159,743 Margaret St,Margaret St,Lakeview,Oshawa,$485000,2 baths,3 beds,https://oshawa.listing.ca/743-margaret-st.E4964742.htm#pp-3
2020-10-23,l892814,553 Charrington Ave,Charrington Ave,Centennial,Oshawa,$649000,2 baths,2+2 beds,https://oshawa.listing.ca/553-charrington-ave.E4964377.htm#pp-4
2020-10-23,l892813,634 Crimson Cres,Crimson Cres,McLaughlin,Oshawa,$650000,2 baths,3+2 beds,https://oshawa.listing.ca/634-crimson-cres.E4964366.htm#pp-5
2020-10-23,l892795,502 Grandview St,Grandview St,Donevan,Oshawa,$619900,2 baths,3+1 beds,https://oshawa.listing.ca/502-grandview-st.E4964019.htm#pp-6
2020-10-23,l892794,2696 Deputy Minister Path,Deputy Minister Path,Windfields,Oshawa,$549000,3 baths,4 beds,https://oshawa.listing.ca/2696-deputy-minister-path.E4964013.htm#pp-7
2020-10-23,l892786,747 Barbados Ave,Barbados Ave,Northglen,Oshawa,$1199000,4 baths,4+2 beds,https://oshawa.listing.ca/747-barbados-ave.E4963951.htm#pp-8
2020-10-23,l892774,560 Berwick Cres,Berwick Cres,McLaughlin,Oshawa,$559000,2 baths,4+1 beds,https://oshawa.listing.ca/560-berwick-cres.E4963117.htm#pp-9
2020-10-23,l892632,2502 Rosedrop Path,Rosedrop Path,Windfields,Oshawa,$557777,3 baths,4 beds,https://oshawa.listing.ca/2502-rosedrop-path.E4964356.htm#pp-a
2020-10-26,l894958,166 Division St,Division St,O'Neill,Oshawa,$1099000,4 baths,5+1 beds,https://oshawa.listing.ca/166-division-st.E4966797.htm#pp-1
2020-10-26,l894770,1429 Largo Cres,Largo Cres,Samac,Oshawa,$549000,2 baths,4 beds,https://oshawa.listing.ca/1429-largo-cres.E4966657.htm#pp-2
2020-10-26,l894717,2558 Stallion Dr,Stallion Dr,Windfields,Oshawa,$988000,4 baths,4 beds,https://oshawa.listing.ca/2558-stallion-dr.E4966615.htm#pp-3
2020-10-26,l894685,1455 Park Rd,Park Rd,Lakeview,Oshawa,$600000,2 baths,3+1 beds,https://oshawa.listing.ca/1455-park-rd.E4966465.htm#pp-4
2020-10-26,l894671,2355 Pilgrim Sq,Pilgrim Sq,Windfields,Oshawa,$1049000,4 baths,4 beds,https://oshawa.listing.ca/2355-pilgrim-sq.E4966518.htm#pp-5
2020-10-26,l894656,170 Symington Ave,Symington Ave,Windfields,Oshawa,$859000,3 baths,3 beds,https://oshawa.listing.ca/170-symington-ave.E4966430.htm#pp-6
2020-10-26,l894645,744 Olive Ave,Olive Ave,Donevan,Oshawa,$529900,2 baths,3+2 beds,https://oshawa.listing.ca/744-olive-ave.E4966592.htm#pp-7
2020-10-26,l894481,240 Drew St,Drew St,Central,Oshawa,$539000,2 baths,3 beds,https://oshawa.listing.ca/240-drew-st.E4966389.htm#pp-8
2020-10-26,l894307,2505 Bridle Rd,Bridle Rd,Windfields,Oshawa,$959000,5 baths,5+2 beds,https://oshawa.listing.ca/2505-bridle-rd.E4966082.htm#pp-9
2020-10-26,l893980,209 Oshawa Blvd,Oshawa Blvd,O\'Neill,Oshawa,$649900,3 baths,3 beds,https://oshawa.listing.ca/209-oshawa-blvd.E4965818.htm#pp-a
2020-10-26,l893973,719 Coldstream Dr,Coldstream Dr,Samac,Oshawa,$699900,3 baths,2+2 beds,https://oshawa.listing.ca/719-coldstream-dr.E4965721.htm#pp-b
2020-10-26,l893965,486 Grandview St,Grandview St,Donevan,Oshawa,$575000,3 baths,3 beds,https://oshawa.listing.ca/486-grandview-st.E4965614.htm#pp-c
2020-10-26,l893956,487 Dieppe Ave,Dieppe Ave,Central,Oshawa,$350000,1 baths,3 beds,https://oshawa.listing.ca/487-dieppe-ave.E4965478.htm#pp-d
2020-10-26,l893951,1422 Simcoe St,Simcoe St,Northwood,Oshawa,$499000,2 baths,3 beds,https://oshawa.listing.ca/1422-simcoe-st.E4965404.htm#pp-e
2020-10-26,l893829,2480 Rosedrop Path 211,Rosedrop Path,Windfields,Oshawa,$555000,3 baths,4 beds,https://oshawa.listing.ca/2480-rosedrop-path-211.E4965671.htm#pp-f
2020-10-26,l893674,1624 William Lott Dr,William Lott Dr,Taunton,Oshawa,$985900,4 baths,4 beds,https://oshawa.listing.ca/1624-william-lott-dr.E4964931.htm#pp-g
2020-10-26,l893627,860 Coldstream Dr,Coldstream Dr,Taunton,Oshawa,$939900,3 baths,2+2 beds,https://oshawa.listing.ca/860-coldstream-dr.E4965032.htm#pp-h
2020-10-26,l893621,33 Patricia Ave,Patricia Ave,O\'Neill,Oshawa,$499900,2 baths,2+1 beds,https://oshawa.listing.ca/33-patricia-ave.E4965171.htm#pp-i
2020-10-26,l893531,212 Hibbert Ave,Hibbert Ave,Vanier,Oshawa,$379900,1 baths,2+1 beds,https://oshawa.listing.ca/212-hibbert-ave.E4965349.htm#pp-j
2020-10-26,l893504,671 Adelaide Ave,Adelaide Ave,Eastdale,Oshawa,$619900,3 baths,4 beds,https://oshawa.listing.ca/671-adelaide-ave.E4965342.htm#pp-k
2020-10-26,l893351,320 Blackthorn St 16,Blackthorn St,Eastdale,Oshawa,$399900,1 baths,4 beds,https://oshawa.listing.ca/320-blackthorn-st-16.E4965179.htm#pp-l
2020-10-27,l896228,127 Warren Ave,Warren Ave,McLaughlin,Oshawa,$429900,2 baths,2+1 beds,https://oshawa.listing.ca/127-warren-ave.E4968439.htm#pp-1
2020-10-27,l896215,131 Taunton Rd 502,Taunton Rd,Centennial,Oshawa,$364900,2 baths,3 beds,https://oshawa.listing.ca/131-taunton-rd-502.E4968458.htm#pp-2
2020-10-27,l896136,564 Mary St,Mary St,O'Neill,Oshawa,$569999,1 baths,3 beds,https://oshawa.listing.ca/564-mary-st.E4968336.htm#pp-3
2020-10-27,l896132,729 Cricklewood Dr 5,Cricklewood Dr,Pinecrest,Oshawa,$474900,3 baths,3 beds,https://oshawa.listing.ca/729-cricklewood-dr-5.E4968308.htm#pp-4
2020-10-27,l896089,1900 Simcoe St 830,Simcoe St,Samac,Oshawa,$185000,1 baths,0 beds,https://oshawa.listing.ca/1900-simcoe-st-830.E4968309.htm#pp-5
2020-10-27,l895869,882 Robson St,Robson St,Lakeview,Oshawa,$499000,2 baths,2+2 beds,https://oshawa.listing.ca/882-robson-st.E4968165.htm#pp-6
2020-10-27,l895865,1163 Valley Crt,Valley Crt,Lakeview,Oshawa,$489900,2 baths,3 beds,https://oshawa.listing.ca/1163-valley-crt.E4968124.htm#pp-7
2020-10-27,l895863,57 Cadillac Ave,Cadillac Ave,Central,Oshawa,$579000,2 baths,4 beds,https://oshawa.listing.ca/57-cadillac-ave.E4968108.htm#pp-8
2020-10-27,l895857,127 Verdun Rd,Verdun Rd,Centennial,Oshawa,$550000,3 baths,3+1 beds,https://oshawa.listing.ca/127-verdun-rd.E4968011.htm#pp-9
2020-10-27,l895849,181 Olive Ave,Olive Ave,Central,Oshawa,$429900,2 baths,3 beds,https://oshawa.listing.ca/181-olive-ave.E4967878.htm#pp-a
2020-10-27,l895846,150 Celina St,Celina St,Central,Oshawa,$399000,2 baths,3 beds,https://oshawa.listing.ca/150-celina-st.E4967783.htm#pp-b
2020-10-27,l895409,70 Ridge Top Crt,Ridge Top Crt,Columbus,Oshawa,$1749900,5 baths,4 beds,https://oshawa.listing.ca/70-ridge-top-crt.E4967448.htm#pp-c
2020-10-27,l895393,1100 Simcoe St,Simcoe St,Lakeview,Oshawa,$649900,3 baths,6+2 beds,https://oshawa.listing.ca/1100-simcoe-st.E4967160.htm#pp-d
2020-10-27,l895278,1900 Simcoe St 226,Simcoe St,Samac,Oshawa,$169900,1 baths,0 beds,https://oshawa.listing.ca/1900-simcoe-st-226.E4967365.htm#pp-e
2020-10-27,l895268,1900 Simcoe St 508,Simcoe St,Samac,Oshawa,$230000,1 baths,0 beds,https://oshawa.listing.ca/1900-simcoe-st-508.E4967222.htm#pp-f
2020-10-27,l895260,1900 Simcoe St 826,Simcoe St,Samac,Oshawa,$179900,1 baths,0 beds,https://oshawa.listing.ca/1900-simcoe-st-826.E4749199.htm#pp-g
2020-10-27,l896525,1388 Tall Pine Crt,Tall Pine Crt,Pinecrest,Oshawa,$969900,3 baths,4+1 beds,https://oshawa.listing.ca/1388-tall-pine-crt.E4968938.htm#pp-1
2020-10-27,l896516,104 Symington Ave,Symington Ave,Windfields,Oshawa,$648880,3 baths,3 beds,https://oshawa.listing.ca/104-symington-ave.E4968814.htm#pp-2
2020-10-27,l896506,556 Front St,Front St,Central,Oshawa,$399900,2 baths,2 beds,https://oshawa.listing.ca/556-front-st.E4968740.htm#pp-3
2020-10-27,l896501,568 Labrador Dr,Labrador Dr,Donevan,Oshawa,$625000,3 baths,3+1 beds,https://oshawa.listing.ca/568-labrador-dr.E4968704.htm#pp-4
2020-10-27,l896490,339 Bruce St,Bruce St,Central,Oshawa,$474900,2 baths,2+1 beds,https://oshawa.listing.ca/339-bruce-st.E4968530.htm#pp-5
2020-10-27,l896488,964 Wrenwood Dr,Wrenwood Dr,Taunton,Oshawa,$888000,4 baths,4+1 beds,https://oshawa.listing.ca/964-wrenwood-dr.E4968505.htm#pp-6
2020-10-27,l896485,782 Bessborough Dr,Bessborough Dr,Centennial,Oshawa,$789000,2 baths,3 beds,https://oshawa.listing.ca/782-bessborough-dr.E4968487.htm#pp-7
2020-10-27,l896484,413 Farewell St,Farewell St,Donevan,Oshawa,$599900,2 baths,3+2 beds,https://oshawa.listing.ca/413-farewell-st.E4968475.htm#pp-8
2020-10-27,l896481,259 Quebec St,Quebec St,Vanier,Oshawa,$339000,2 baths,3 beds,https://oshawa.listing.ca/259-quebec-st.E4967622.htm#pp-9
2020-10-27,l896359,1900 Simcoe St 739,Simcoe St,Samac,Oshawa,$227000,1 baths,0 beds,https://oshawa.listing.ca/1900-simcoe-st-739.E4968664.htm#pp-a
2020-10-27,l896357,1900 Simcoe St 723,Simcoe St,Samac,Oshawa,$227000,1 baths,0 beds,https://oshawa.listing.ca/1900-simcoe-st-723.E4968573.htm#pp-b
2020-10-29,l898387,1628 Glenbourne Dr,Glenbourne Dr,Pinecrest,Oshawa,$699000,4 baths,3 beds,https://oshawa.listing.ca/1628-glenbourne-dr.E4971054.htm#pp-1
2020-10-29,l898384,1283 Macinally Crt,Macinally Crt,Pinecrest,Oshawa,$499900,2 baths,2+1 beds,https://oshawa.listing.ca/1283-macinally-crt.E4971032.htm#pp-2
2020-10-29,l898297,1616 Badgley Dr,Badgley Dr,Taunton,Oshawa,$849999,4 baths,4 beds,https://oshawa.listing.ca/1616-badgley-dr.E4970891.htm#pp-3
2020-10-29,l897994,153 Elgin St,Elgin St,O'Neill,Oshawa,$549900,3 baths,4 beds,https://oshawa.listing.ca/153-elgin-st.E4970613.htm#pp-4
2020-10-29,l897983,1623 Norwill Cres,Norwill Cres,Samac,Oshawa,$599000,2 baths,3 beds,https://oshawa.listing.ca/1623-norwill-cres.E4970462.htm#pp-5
2020-10-29,l897971,1000 Hortop St,Hortop St,Centennial,Oshawa,$549900,2 baths,3 beds,https://oshawa.listing.ca/1000-hortop-st.E4970339.htm#pp-6
2020-10-29,l897966,293 Geneva Ave,Geneva Ave,Lakeview,Oshawa,$550000,2 baths,2+1 beds,https://oshawa.listing.ca/293-geneva-ave.E4970268.htm#pp-7
2020-10-29,l897961,133 Dance Act Ave,Dance Act Ave,Windfields,Oshawa,$898900,4 baths,4 beds,https://oshawa.listing.ca/133-dance-act-ave.E4970233.htm#pp-8
2020-10-29,l897695,345 Buena Vista Ave,Buena Vista Ave,McLaughlin,Oshawa,$648000,2 baths,2+2 beds,https://oshawa.listing.ca/345-buena-vista-ave.E4969958.htm#pp-9
2020-10-29,l897646,780 Barbados St,Barbados St,Northglen,Oshawa,$799000,3 baths,3 beds,https://oshawa.listing.ca/780-barbados-st.E4970153.htm#pp-a
2020-10-29,l897644,373 Drew St,Drew St,Central,Oshawa,$470000,1 baths,2+1 beds,https://oshawa.listing.ca/373-drew-st.E4969792.htm#pp-b
2020-10-29,l897631,818 Central Park Blvd,Central Park Blvd,Centennial,Oshawa,$549900,2 baths,3 beds,https://oshawa.listing.ca/818-central-park-blvd.E4970094.htm#pp-c
2020-10-29,l897618,156 Norland Circ,Norland Circ,Windfields,Oshawa,$649999,4 baths,3+1 beds,https://oshawa.listing.ca/156-norland-circ.E4970169.htm#pp-d
2020-10-29,l897589,935 Southridge St,Southridge St,Donevan,Oshawa,$499900,2 baths,3 beds,https://oshawa.listing.ca/935-southridge-st.E4970008.htm#pp-e
2020-10-29,l897557,171 Phillip Murray Ave,Phillip Murray Ave,Lakeview,Oshawa,$599900,2 baths,3+2 beds,https://oshawa.listing.ca/171-phillip-murray-ave.E4969794.htm#pp-f
2020-10-29,l897506,1333 Mary St 55,Mary St,Centennial,Oshawa,$400000,1 baths,3 beds,https://oshawa.listing.ca/1333-mary-st-55.E4969859.htm#pp-g
2020-10-29,l897433,1900 Simcoe St 317,Simcoe St,Samac,Oshawa,$214900,1 baths,1 beds,https://oshawa.listing.ca/1900-simcoe-st-317.E4970027.htm#pp-h
2020-10-29,l897303,22 Elm St,Elm St,Central,Oshawa,$549000,3 baths,4 beds,https://oshawa.listing.ca/22-elm-st.E4969782.htm#pp-i
2020-10-29,l897217,118 Blackwell Cres,Blackwell Cres,Windfields,Oshawa,$968999,4 baths,4 beds,https://oshawa.listing.ca/118-blackwell-cres.E4969563.htm#pp-j
2020-10-29,l897188,44 Bond St 608,Bond St,O\'Neill,Oshawa,$469900,2 baths,2+1 beds,https://oshawa.listing.ca/44-bond-st-608.E4969696.htm#pp-k
2020-10-29,l897184,401 Wentworth St 36,Wentworth St,Lakeview,Oshawa,$339999,3 baths,3 beds,https://oshawa.listing.ca/401-wentworth-st-36.E4969605.htm#pp-l
2020-10-29,l896951,4465 Grandview St,Grandview St,Columbus,Oshawa,$1375000,1 baths,2 beds,https://oshawa.listing.ca/4465-grandview-st.E4969292.htm#pp-m
2020-10-29,l896949,228 Montrave Ave,Montrave Ave,Vanier,Oshawa,$638800,3 baths,3+2 beds,https://oshawa.listing.ca/228-montrave-ave.E4969204.htm#pp-n
2020-10-29,l896936,470 Bond St,Bond St,O'Neill,Oshawa,$479000,2 baths,2+1 beds,https://oshawa.listing.ca/470-bond-st.E4969076.htm#pp-o
2020-10-29,l896933,257 Wilson Rd,Wilson Rd,Donevan,Oshawa,$499900,2 baths,2+1 beds,https://oshawa.listing.ca/257-wilson-rd.E4969027.htm#pp-p
2020-10-30,l899529,1019 Roseheath St,Roseheath St,Pinecrest,Oshawa,$599900,4 baths,3+1 beds,https://oshawa.listing.ca/1019-roseheath-st.E4972431.htm#pp-1
2020-10-30,l899513,2568 Rosedrop Path,Rosedrop Path,Windfields,Oshawa,$555000,3 baths,4+1 beds,https://oshawa.listing.ca/2568-rosedrop-path.E4972443.htm#pp-2
2020-10-30,l899444,2117 Stornoway St,Stornoway St,Kedron,Oshawa,$829900,3 baths,4 beds,https://oshawa.listing.ca/2117-stornoway-st.E4972421.htm#pp-3
2020-10-30,l899441,2215 Chevron Prince Path,Chevron Prince Path,Windfields,Oshawa,$549999,6 baths,3 beds,https://oshawa.listing.ca/2215-chevron-prince-path.E4972385.htm#pp-4
2020-10-30,l899432,1018 Pinetree Crt,Pinetree Crt,Eastdale,Oshawa,$599000,2 baths,3 beds,https://oshawa.listing.ca/1018-pinetree-crt.E4972299.htm#pp-5
2020-10-30,l899426,831 Ormond Dr,Ormond Dr,Samac,Oshawa,$815000,3 baths,4 beds,https://oshawa.listing.ca/831-ormond-dr.E4972244.htm#pp-6
2020-10-30,l899424,225 Waverly St,Waverly St,Vanier,Oshawa,$599000,2 baths,3+2 beds,https://oshawa.listing.ca/225-waverly-st.E4965425.htm#pp-7
2020-10-30,l899120,610 Ormond Dr,Ormond Dr,Samac,Oshawa,$779900,4 baths,4 beds,https://oshawa.listing.ca/610-ormond-dr.E4971612.htm#pp-8
2020-10-30,l899106,42 Overbank Dr,Overbank Dr,McLaughlin,Oshawa,$500000,1 baths,3 beds,https://oshawa.listing.ca/42-overbank-dr.E4971687.htm#pp-9
2020-10-30,l898702,569 Gibbons St,Gibbons St,McLaughlin,Oshawa,$550000,2 baths,2+2 beds,https://oshawa.listing.ca/569-gibbons-st.E4971554.htm#pp-a
2020-10-30,l898700,164 Waverly St,Waverly St,Vanier,Oshawa,$499000,2 baths,3 beds,https://oshawa.listing.ca/164-waverly-st.E4971536.htm#pp-b
2020-10-30,l898699,910 Central Park Blvd,Central Park Blvd,Centennial,Oshawa,$629900,2 baths,3 beds,https://oshawa.listing.ca/910-central-park-blvd.E4971535.htm#pp-c
2020-10-30,l898698,117 Stacey Ave,Stacey Ave,Central,Oshawa,$375000,1 baths,3 beds,https://oshawa.listing.ca/117-stacey-ave.E4971520.htm#pp-d
2020-10-30,l898688,512 Salisbury St,Salisbury St,Vanier,Oshawa,$455000,3 baths,3 beds,https://oshawa.listing.ca/512-salisbury-st.E4971396.htm#pp-e
2020-10-30,l898685,12 Great Gabe Cres,Great Gabe Cres,Windfields,Oshawa,$599900,3 baths,3 beds,https://oshawa.listing.ca/12-great-gabe-cres.E4971372.htm#pp-f
2020-10-30,l898683,478 Charrington Ave,Charrington Ave,Centennial,Oshawa,$649999,2 baths,3+1 beds,https://oshawa.listing.ca/478-charrington-ave.E4971336.htm#pp-g
2020-10-30,l898682,975 Southport Dr,Southport Dr,Donevan,Oshawa,$474900,2 baths,3 beds,https://oshawa.listing.ca/975-southport-dr.E4971324.htm#pp-h
2020-10-30,l898679,412 Lanark Dr,Lanark Dr,McLaughlin,Oshawa,$599900,2 baths,5 beds,https://oshawa.listing.ca/412-lanark-dr.E4971305.htm#pp-i
2020-10-30,l898676,606 Shakespeare Ave,Shakespeare Ave,Donevan,Oshawa,$499900,2 baths,3 beds,https://oshawa.listing.ca/606-shakespeare-ave.E4971238.htm#pp-j
2020-10-30,l898668,1129 Ridgemount Blvd,Ridgemount Blvd,Pinecrest,Oshawa,$650000,3 baths,3 beds,https://oshawa.listing.ca/1129-ridgemount-blvd.E4971172.htm#pp-k
2020-10-30,l898663,212 Northminster Crt,Northminster Crt,Centennial,Oshawa,$499900,2 baths,3 beds,https://oshawa.listing.ca/212-northminster-crt.E4971145.htm#pp-l
2020-10-30,l898662,1764 Arborwood Dr,Arborwood Dr,Taunton,Oshawa,$799999,4 baths,4 beds,https://oshawa.listing.ca/1764-arborwood-dr.E4971139.htm#pp-m
2020-10-30,l898659,805 Rowena St,Rowena St,Lakeview,Oshawa,$449900,2 baths,2+1 beds,https://oshawa.listing.ca/805-rowena-st.E4971086.htm#pp-n
2020-11-03,l902636,601 Galahad Dr 16,Galahad Dr,Eastdale,Oshawa,$399900,2 baths,3 beds,https://oshawa.listing.ca/601-galahad-dr-16.E4976235.htm#pp-1
2020-11-03,l902364,2530 Snow Knight Dr,Snow Knight Dr,Windfields,Oshawa,$849900,4 baths,4+1 beds,https://oshawa.listing.ca/2530-snow-knight-dr.E4975971.htm#pp-2
2020-11-03,l902352,1113 Schooling Dr,Schooling Dr,Taunton,Oshawa,$598888,3 baths,3 beds,https://oshawa.listing.ca/1113-schooling-dr.E4975604.htm#pp-3
2020-11-03,l902330,117 Stacey Ave,Stacey Ave,Central,Oshawa,$375000,1 baths,3 beds,https://oshawa.listing.ca/117-stacey-ave.E4971520.htm#pp-4
2020-11-03,l902165,1900 Simcoe St 401,Simcoe St,Samac,Oshawa,$179900,1 baths,0 beds,https://oshawa.listing.ca/1900-simcoe-st-401.E4975598.htm#pp-5
2020-11-03,l901792,249 Blackwell Cres,Blackwell Cres,Windfields,Oshawa,$798000,3 baths,3 beds,https://oshawa.listing.ca/249-blackwell-cres.E4975311.htm#pp-6
2020-11-03,l901786,580 Dorchester Dr,Dorchester Dr,Vanier,Oshawa,$499000,2 baths,3+1 beds,https://oshawa.listing.ca/580-dorchester-dr.E4975155.htm#pp-7
2020-11-03,l901782,2413 Equestrian Cres,Equestrian Cres,Windfields,Oshawa,$998800,5 baths,4+3 beds,https://oshawa.listing.ca/2413-equestrian-cres.E4975061.htm#pp-8
2020-11-03,l901772,478 Charrington Ave,Charrington Ave,Centennial,Oshawa,$599999,2 baths,3+1 beds,https://oshawa.listing.ca/478-charrington-ave.E4974923.htm#pp-9
2020-11-03,l901770,6 Woodbine Pl,Woodbine Pl,Windfields,Oshawa,$749900,3 baths,4+2 beds,https://oshawa.listing.ca/6-woodbine-pl.E4974841.htm#pp-a
2020-11-03,l901768,336 Meadow St,Meadow St,Kedron,Oshawa,$825000,2 baths,3 beds,https://oshawa.listing.ca/336-meadow-st.E4974818.htm#pp-b
2020-11-03,l901424,1722 Badgley Dr,Badgley Dr,Taunton,Oshawa,$849000,4 baths,4 beds,https://oshawa.listing.ca/1722-badgley-dr.E4974750.htm#pp-c
2020-11-03,l901370,2005 Secretariat Pl,Secretariat Pl,Windfields,Oshawa,$669000,3 baths,3+1 beds,https://oshawa.listing.ca/2005-secretariat-pl.E4974624.htm#pp-d
2020-11-03,l901260,404 Amstel Crt,Amstel Crt,O'Neill,Oshawa,$729000,4 baths,3+1 beds,https://oshawa.listing.ca/404-amstel-crt.E4974586.htm#pp-e
2020-11-03,l901219,120 Nonquon Rd 121,Nonquon Rd,Taunton,Oshawa,$399900,2 baths,3 beds,https://oshawa.listing.ca/120-nonquon-rd-121.E4974513.htm#pp-f
2020-11-03,l900633,450 Bristol Cres 23,Bristol Cres,Vanier,Oshawa,$320000,2 baths,3+1 beds,https://oshawa.listing.ca/450-bristol-cres-23.E4973855.htm#pp-g
2020-11-03,l900632,960 Glen St 94,Glen St,Lakeview,Oshawa,$349000,1 baths,3 beds,https://oshawa.listing.ca/960-glen-st-94.E4973836.htm#pp-h
2020-11-03,l900257,355 Annapolis Ave,Annapolis Ave,McLaughlin,Oshawa,$649999,2 baths,3+2 beds,https://oshawa.listing.ca/355-annapolis-ave.E4973599.htm#pp-i
2020-11-03,l900246,1268 Trowbridge Dr,Trowbridge Dr,Centennial,Oshawa,$549900,2 baths,3 beds,https://oshawa.listing.ca/1268-trowbridge-dr.E4973403.htm#pp-j
2020-11-03,l900231,91 Glovers Rd,Glovers Rd,Samac,Oshawa,$569900,3 baths,3 beds,https://oshawa.listing.ca/91-glovers-rd.E4973018.htm#pp-k
2020-11-03,l899807,140 Olive Ave,Olive Ave,Central,Oshawa,$459900,2 baths,3 beds,https://oshawa.listing.ca/140-olive-ave.E4972903.htm#pp-l
2020-11-03,l899806,480 St.Lawrence St,St.Lawrence St,Central,Oshawa,$299900,1 baths,2 beds,https://oshawa.listing.ca/480-st-lawrence-st.E4972876.htm#pp-m
2020-11-03,l899805,108 Harmony Rd,Harmony Rd,Donevan,Oshawa,$599900,2 baths,2+1 beds,https://oshawa.listing.ca/108-harmony-rd.E4972868.htm#pp-n
2020-11-03,l899804,322 Park Rd N Rd,Park Rd N Rd,McLaughlin,Oshawa,$599900,2 baths,4 beds,https://oshawa.listing.ca/322-park-rd-n-rd.E4972857.htm#pp-o
2020-11-03,l899798,307 Bluejay Cres,Bluejay Cres,Eastdale,Oshawa,$505000,3 baths,3+1 beds,https://oshawa.listing.ca/307-bluejay-cres.E4972785.htm#pp-p
2020-11-03,l899797,2349 Dress Circ,Dress Circ,Windfields,Oshawa,$999000,5 baths,4+3 beds,https://oshawa.listing.ca/2349-dress-circ.E4972781.htm#pp-q
2020-11-03,l899795,2540 Kentucky Derby Way,Kentucky Derby Way,Windfields,Oshawa,$839000,3 baths,4 beds,https://oshawa.listing.ca/2540-kentucky-derby-way.E4972769.htm#pp-r
2020-11-03,l899787,19 Central Park Blvd,Central Park Blvd,O'Neill,Oshawa,$525000,2 baths,2 beds,https://oshawa.listing.ca/19-central-park-blvd.E4972612.htm#pp-s
2020-11-03,l899782,1807 Woodgate Crt,Woodgate Crt,Samac,Oshawa,$559900,2 baths,1+1 beds,https://oshawa.listing.ca/1807-woodgate-crt.E4972530.htm#pp-t
2020-11-03,l899781,336 Lasalle Ave,Lasalle Ave,Central,Oshawa,$574900,2 baths,3+1 beds,https://oshawa.listing.ca/336-lasalle-ave.E4972505.htm#pp-u
2020-11-04,l903988,242 Greenwood Ave,Greenwood Ave,Vanier,Oshawa,$579900,2 baths,3+1 beds,https://oshawa.listing.ca/242-greenwood-ave.E4977939.htm#pp-1
2020-11-04,l903986,422 Jane Ave,Jane Ave,Northglen,Oshawa,$599000,3 baths,3+1 beds,https://oshawa.listing.ca/422-jane-ave.E4977917.htm#pp-2
