ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link
2020-10-19,l888312,520 Steeles Ave 1004,Steeles Ave,Crestwood-Springfarm-Yorkhill,Vaughan,$579900,2 baths,2 beds,https://vaughan.listing.ca/520-steeles-ave-1004.N4958674.htm#g7-b
2020-10-19,l888091,69 Hansard Dr,Hansard Dr,Vellore Village,Vaughan,$898000,4 baths,3+1 beds,https://vaughan.listing.ca/69-hansard-dr.N4958545.htm#g7-c
2020-10-19,l888004,13 Kentbridge Way,Kentbridge Way,Patterson,Vaughan,$1748888,4 baths,4 beds,https://vaughan.listing.ca/13-kentbridge-way.N4958462.htm#g7-d
2020-10-19,l888003,150 Mulholland Dr,Mulholland Dr,Beverley Glen,Vaughan,$1798800,5 baths,4+1 beds,https://vaughan.listing.ca/150-mulholland-dr.N4958449.htm#g7-e
2020-10-19,l887996,10 Thornhill Woods Dr,Thornhill Woods Dr,Patterson,Vaughan,$849900,4 baths,3 beds,https://vaughan.listing.ca/10-thornhill-woods-dr.N4958341.htm#g7-f
2020-10-19,l887944,898 Portage Pkwy 2708,Portage Pkwy,Vaughan Corporate Centre,Vaughan,$565000,2 baths,2 beds,https://vaughan.listing.ca/898-portage-pkwy-2708.N4958409.htm#g7-g
2020-10-19,l887940,86 Tania Cres 4,Tania Cres,Maple,Vaughan,$768888,3 baths,3 beds,https://vaughan.listing.ca/86-tania-cres-4.N4958343.htm#g7-h
2020-10-19,l887844,152 Theodore Pl,Theodore Pl,Crestwood-Springfarm-Yorkhill,Vaughan,$1999000,5 baths,5+1 beds,https://vaughan.listing.ca/152-theodore-pl.N4958211.htm#g7-i
2020-10-19,l887735,487 Vellore Woods Blvd,Vellore Woods Blvd,Vellore Village,Vaughan,$1298000,5 baths,4+2 beds,https://vaughan.listing.ca/487-vellore-woods-blvd.N4958165.htm#g7-j
2020-10-19,l887732,10 Bob O'link Ave,Bob O'link Ave,Glen Shields,Vaughan,$1149000,3 baths,4+3 beds,https://vaughan.listing.ca/10-bob-olink-ave.N4958147.htm#g7-k
2020-10-19,l887678,189 District Ave,District Ave,Patterson,Vaughan,$988000,4 baths,4+1 beds,https://vaughan.listing.ca/189-district-ave.N4956191.htm#g7-l
2020-10-19,l887674,10 Porter Ave 48,Porter Ave,West Woodbridge,Vaughan,$784800,3 baths,3 beds,https://vaughan.listing.ca/10-porter-ave-48.N4957823.htm#g7-m
2020-10-19,l887593,92 Wolf Creek Cres,Wolf Creek Cres,Patterson,Vaughan,$1725000,5 baths,4 beds,https://vaughan.listing.ca/92-wolf-creek-cres.N4958031.htm#g7-n
2020-10-19,l887582,92 Kiloran Ave,Kiloran Ave,Islington Woods,Vaughan,$1599800,5 baths,5+1 beds,https://vaughan.listing.ca/92-kiloran-ave.N4957981.htm#g7-o
2020-10-19,l887580,35 Yellow Pine Cres,Yellow Pine Cres,East Woodbridge,Vaughan,$1638000,4 baths,4+1 beds,https://vaughan.listing.ca/35-yellow-pine-cres.N4957862.htm#g7-p
2020-10-19,l887575,7895 Jane St 1709,Jane St,Concord,Vaughan,$379999,1 baths,1 beds,https://vaughan.listing.ca/7895-jane-st-1709.N4958090.htm#g7-q
2020-10-19,l887510,100 Portage Pkwy 2806,Portage Pkwy,Vaughan Corporate Centre,Vaughan,$720000,2 baths,2 beds,https://vaughan.listing.ca/100-portage-pkwy-2806.N4957859.htm#g7-r
2020-10-19,l887482,898 Portage Pkwy 4610,Portage Pkwy,Vaughan Corporate Centre,Vaughan,$449900,1 baths,1 beds,https://vaughan.listing.ca/898-portage-pkwy-4610.N4957980.htm#g7-s
2020-10-19,l887361,81 Garyscholl Rd,Garyscholl Rd,Vellore Village,Vaughan,$1889900,5 baths,4 beds,https://vaughan.listing.ca/81-garyscholl-rd.N4957747.htm#g7-t
2020-10-19,l887352,10 Opera Pl,Opera Pl,East Woodbridge,Vaughan,$838000,3 baths,3 beds,https://vaughan.listing.ca/10-opera-pl.N4957640.htm#g7-u
2020-10-19,l887350,121 South Belair Dr,South Belair Dr,Sonoma Heights,Vaughan,$1338800,5 baths,5 beds,https://vaughan.listing.ca/121-south-belair-dr.N4957634.htm#g7-v
2020-10-19,l887347,233 Venice Gate Dr,Venice Gate Dr,Vellore Village,Vaughan,$999900,3 baths,3 beds,https://vaughan.listing.ca/233-venice-gate-dr.N4957589.htm#g7-w
2020-10-19,l887293,7895 Jane St 706,Jane St,Concord,Vaughan,$585000,2 baths,2 beds,https://vaughan.listing.ca/7895-jane-st-706.N4957592.htm#g7-x
2020-10-20,l889400,46 Hollywood Hill Circ,Hollywood Hill Circ,Vellore Village,Vaughan,$975888,4 baths,3+1 beds,https://vaughan.listing.ca/46-hollywood-hill-circ.N4960147.htm#g7-1
2020-10-20,l889396,69 Terme Ave,Terme Ave,Vellore Village,Vaughan,$1159000,3 baths,3+1 beds,https://vaughan.listing.ca/69-terme-ave.N4960136.htm#g7-2
2020-10-20,l889326,42 Yarden Dr,Yarden Dr,Patterson,Vaughan,$1398000,3 baths,4+1 beds,https://vaughan.listing.ca/42-yarden-dr.N4959977.htm#g7-3
2020-10-20,l889324,583 Vellore Woods Blvd,Vellore Woods Blvd,Vellore Village,Vaughan,$1249000,4 baths,3+2 beds,https://vaughan.listing.ca/583-vellore-woods-blvd.N4959951.htm#g7-4
2020-10-20,l889320,134 Southdown Ave,Southdown Ave,Patterson,Vaughan,$1148000,3 baths,4 beds,https://vaughan.listing.ca/134-southdown-ave.N4959905.htm#g7-5
2020-10-20,l889278,7300 Yonge St Ph11,Yonge St,Crestwood-Springfarm-Yorkhill,Vaughan,$2399000,3 baths,3 beds,https://vaughan.listing.ca/7300-yonge-st-ph11.N4960134.htm#g7-6
2020-10-20,l889277,5 Buttermill Ave 3812,Buttermill Ave,Vaughan Corporate Centre,Vaughan,$534800,1 baths,1+1 beds,https://vaughan.listing.ca/5-buttermill-ave-3812.N4960105.htm#g7-7
2020-10-20,l889024,251 Smallwood Circ,Smallwood Circ,Brownridge,Vaughan,$1139900,3 baths,3 beds,https://vaughan.listing.ca/251-smallwood-circ.N4959663.htm#g7-8
2020-10-20,l889022,17 Woodgreen Dr,Woodgreen Dr,Islington Woods,Vaughan,$1829000,4 baths,4+2 beds,https://vaughan.listing.ca/17-woodgreen-dr.N4959628.htm#g7-9
2020-10-20,l889012,105 Annsleywood Crt,Annsleywood Crt,Kleinburg,Vaughan,$2345000,5 baths,4+1 beds,https://vaughan.listing.ca/105-annsleywood-crt.N4959400.htm#g7-a
2020-10-20,l889007,81 Bachman Dr,Bachman Dr,Maple,Vaughan,$895000,3 baths,4 beds,https://vaughan.listing.ca/81-bachman-dr.N4959342.htm#g7-b
2020-10-20,l889006,92 Starling Blvd,Starling Blvd,Vellore Village,Vaughan,$1339900,5 baths,4+2 beds,https://vaughan.listing.ca/92-starling-blvd.N4959319.htm#g7-c
2020-10-20,l889001,178 Southvale Dr,Southvale Dr,Patterson,Vaughan,$1249000,4 baths,3+1 beds,https://vaughan.listing.ca/178-southvale-dr.N4959255.htm#g7-d
2020-10-20,l888993,9 Sculpture Garden Lane,Sculpture Garden Lane,Kleinburg,Vaughan,$1988800,5 baths,4 beds,https://vaughan.listing.ca/9-sculpture-garden-lane.N4959147.htm#g7-e
2020-10-20,l888991,294 Thornhill Woods Dr,Thornhill Woods Dr,Patterson,Vaughan,$1888000,5 baths,4+1 beds,https://vaughan.listing.ca/294-thornhill-woods-dr.N4959121.htm#g7-f
2020-10-20,l888835,55 Leah Cres,Leah Cres,Beverley Glen,Vaughan,$988000,4 baths,3 beds,https://vaughan.listing.ca/55-leah-cres.N4959912.htm#g7-g
2020-10-20,l888824,141 Woodbridge Ave 108,Woodbridge Ave,West Woodbridge,Vaughan,$589000,1 baths,1+1 beds,https://vaughan.listing.ca/141-woodbridge-ave-108.N4959623.htm#g7-h
2020-10-20,l888819,2502 Rutherford Rd 201,Rutherford Rd,Concord,Vaughan,$685000,2 baths,2 beds,https://vaughan.listing.ca/2502-rutherford-rd-201.N4959516.htm#g7-i
2020-10-20,l888810,898 Portage Pkwy 5101,Portage Pkwy,Vaughan Corporate Centre,Vaughan,$749800,2 baths,2+1 beds,https://vaughan.listing.ca/898-portage-pkwy-5101.N4959349.htm#g7-j
2020-10-20,l888808,7601 Bathurst St 608,Bathurst St,Crestwood-Springfarm-Yorkhill,Vaughan,$748000,2 baths,2 beds,https://vaughan.listing.ca/7601-bathurst-st-608.N4959324.htm#g7-k
2020-10-20,l888807,989 Portage Pkwy 2310,Portage Pkwy,Concord,Vaughan,$679900,2 baths,2 beds,https://vaughan.listing.ca/989-portage-pkwy-2310.N4959323.htm#g7-l
2020-10-20,l888803,53 Woodbridge Ave 315,Woodbridge Ave,West Woodbridge,Vaughan,$949900,2 baths,2+1 beds,https://vaughan.listing.ca/53-woodbridge-ave-315.N4959244.htm#g7-m
2020-10-20,l888802,2900 Highway 7 Rd 317,Highway 7 Rd,Concord,Vaughan,$539000,1 baths,1 beds,https://vaughan.listing.ca/2900-highway-7-rd-317.N4925789.htm#g7-n
2020-10-20,l889862,12 Amherst Circ,Amherst Circ,Maple,Vaughan,$1065000,4 baths,4+1 beds,https://vaughan.listing.ca/12-amherst-circ.N4960752.htm#g7-1
2020-10-20,l889844,174 Wade Gate,Wade Gate,Brownridge,Vaughan,$1149888,4 baths,4 beds,https://vaughan.listing.ca/174-wade-gate.N4960559.htm#g7-2
2020-10-20,l889839,197 Crestwood Rd,Crestwood Rd,Crestwood-Springfarm-Yorkhill,Vaughan,$3799000,8 baths,5+1 beds,https://vaughan.listing.ca/197-crestwood-rd.N4960490.htm#g7-3
2020-10-20,l889837,164 White Blvd,White Blvd,Brownridge,Vaughan,$999000,3 baths,3 beds,https://vaughan.listing.ca/164-white-blvd.N4960460.htm#g7-4
2020-10-20,l889833,599 Pleasant Ridge Ave,Pleasant Ridge Ave,Patterson,Vaughan,$1828000,5 baths,4+1 beds,https://vaughan.listing.ca/599-pleasant-ridge-ave.N4960427.htm#g7-5
2020-10-20,l889824,64 Carl Tennen St,Carl Tennen St,Brownridge,Vaughan,$899000,4 baths,3+1 beds,https://vaughan.listing.ca/64-carl-tennen-st.N4960302.htm#g7-6
2020-10-20,l889818,24 Henry Peters Lane,Henry Peters Lane,East Woodbridge,Vaughan,$889900,4 baths,3 beds,https://vaughan.listing.ca/24-henry-peters-lane.N4960234.htm#g7-7
2020-10-20,l889648,2 Maison Parc Crt 822,Maison Parc Crt,Lakeview Estates,Vaughan,$499000,1 baths,1 beds,https://vaughan.listing.ca/2-maison-parc-crt-822.N4960774.htm#g7-8
2020-10-20,l889639,73 Beaumont Pl,Beaumont Pl,Uplands,Vaughan,$879000,3 baths,3+1 beds,https://vaughan.listing.ca/73-beaumont-pl.N4960345.htm#g7-9
2020-10-21,l890664,138 Lady Fenyrose Ave,Lady Fenyrose Ave,Patterson,Vaughan,$1998000,5 baths,4 beds,https://vaughan.listing.ca/138-lady-fenyrose-ave.N4961676.htm#g7-1
2020-10-21,l890659,205 Torii St,Torii St,East Woodbridge,Vaughan,$1199000,4 baths,4 beds,https://vaughan.listing.ca/205-torii-st.N4961638.htm#g7-2
2020-10-21,l890656,113 Thornhill Ravines Cres,Thornhill Ravines Cres,Patterson,Vaughan,$1950000,6 baths,4+2 beds,https://vaughan.listing.ca/113-thornhill-ravines-cres.N4961588.htm#g7-3
2020-10-21,l890655,62 Wolf Creek Cres,Wolf Creek Cres,Patterson,Vaughan,$1578000,4 baths,4 beds,https://vaughan.listing.ca/62-wolf-creek-cres.N4961575.htm#g7-4
2020-10-21,l890653,170 Arianna Cres,Arianna Cres,Patterson,Vaughan,$1178000,4 baths,3 beds,https://vaughan.listing.ca/170-arianna-cres.N4961557.htm#g7-5
2020-10-21,l890648,27 Little Celeste Crt,Little Celeste Crt,Patterson,Vaughan,$2999990,6 baths,5 beds,https://vaughan.listing.ca/27-little-celeste-crt.N4961531.htm#g7-6
2020-10-21,l890600,898 Portage Pkwy 4812,Portage Pkwy,Vaughan Corporate Centre,Vaughan,$529900,1 baths,1 beds,https://vaughan.listing.ca/898-portage-pkwy-4812.N4961654.htm#g7-7
2020-10-21,l890598,5 Buttermill Ave 2509,Buttermill Ave,Vaughan Corporate Centre,Vaughan,$719900,2 baths,2+1 beds,https://vaughan.listing.ca/5-buttermill-ave-2509.N4961616.htm#g7-8
2020-10-21,l890404,55 Claremont Lane,Claremont Lane,West Woodbridge,Vaughan,$1275000,4 baths,4+1 beds,https://vaughan.listing.ca/55-claremont-lane.N4961511.htm#g7-9
2020-10-21,l890397,253 Beatrice Way,Beatrice Way,East Woodbridge,Vaughan,$1399000,4 baths,4 beds,https://vaughan.listing.ca/253-beatrice-way.N4961445.htm#g7-a
2020-10-21,l890393,137 Southview Dr,Southview Dr,Concord,Vaughan,$1099000,3 baths,3+1 beds,https://vaughan.listing.ca/137-southview-dr.N4961410.htm#g7-b
2020-10-21,l890388,74 Manordale Cres,Manordale Cres,Vellore Village,Vaughan,$988880,4 baths,3+1 beds,https://vaughan.listing.ca/74-manordale-cres.N4961317.htm#g7-c
2020-10-21,l890387,37 Loire Valley Ave,Loire Valley Ave,Patterson,Vaughan,$989000,4 baths,3 beds,https://vaughan.listing.ca/37-loire-valley-ave.N4961294.htm#g7-d
2020-10-21,l890384,147 Valley Vista Dr,Valley Vista Dr,Patterson,Vaughan,$1788000,5 baths,4 beds,https://vaughan.listing.ca/147-valley-vista-dr.N4961277.htm#g7-e
2020-10-21,l890383,48 Zafarullah Khan Cres,Zafarullah Khan Cres,Maple,Vaughan,$1259900,5 baths,5+2 beds,https://vaughan.listing.ca/48-zafarullah-khan-cres.N4961271.htm#g7-f
2020-10-21,l890378,233 Queen Filomena Ave,Queen Filomena Ave,Patterson,Vaughan,$1199000,4 baths,3+1 beds,https://vaughan.listing.ca/233-queen-filomena-ave.N4961223.htm#g7-g
2020-10-21,l890368,21 Sandwell St,Sandwell St,Vellore Village,Vaughan,$989000,3 baths,3 beds,https://vaughan.listing.ca/21-sandwell-st.N4961047.htm#g7-h
2020-10-21,l890361,313 Pinewood Dr,Pinewood Dr,Crestwood-Springfarm-Yorkhill,Vaughan,$1350000,3 baths,4 beds,https://vaughan.listing.ca/313-pinewood-dr.N4960959.htm#g7-i
2020-10-21,l890360,15 Blue Grouse Rd,Blue Grouse Rd,Patterson,Vaughan,$1248000,4 baths,4 beds,https://vaughan.listing.ca/15-blue-grouse-rd.N4960938.htm#g7-j
2020-10-21,l890354,65 Sonoma Blvd,Sonoma Blvd,Sonoma Heights,Vaughan,$738888,3 baths,2 beds,https://vaughan.listing.ca/65-sonoma-blvd.N4960888.htm#g7-k
2020-10-21,l890345,41 Railway St,Railway St,Maple,Vaughan,$1299900,3 baths,3+1 beds,https://vaughan.listing.ca/41-railway-st.N4960786.htm#g7-l
2020-10-21,l890175,7608 Yonge St 204,Yonge St,Crestwood-Springfarm-Yorkhill,Vaughan,$498000,1 baths,1+1 beds,https://vaughan.listing.ca/7608-yonge-st-204.N4961513.htm#g7-m
2020-10-21,l890165,333 Clark Ave 211,Clark Ave,Crestwood-Springfarm-Yorkhill,Vaughan,$799000,2 baths,2 beds,https://vaughan.listing.ca/333-clark-ave-211.N4961178.htm#g7-n
2020-10-22,l892382,106 Kincardine St,Kincardine St,Kleinburg,Vaughan,$1399900,4 baths,4 beds,https://vaughan.listing.ca/106-kincardine-st.N4963793.htm#g7-1
2020-10-22,l892375,90 Wildberry Cres,Wildberry Cres,Vellore Village,Vaughan,$879000,3 baths,3+1 beds,https://vaughan.listing.ca/90-wildberry-cres.N4963723.htm#g7-2
2020-10-22,l892363,256 King High Dr,King High Dr,Beverley Glen,Vaughan,$2498000,6 baths,5+1 beds,https://vaughan.listing.ca/256-king-high-dr.N4963625.htm#g7-3
2020-10-22,l892362,219 Carrier Cres,Carrier Cres,Patterson,Vaughan,$1399000,5 baths,4+1 beds,https://vaughan.listing.ca/219-carrier-cres.N4963614.htm#g7-4
2020-10-22,l892359,16 Ozner Cres,Ozner Cres,Vellore Village,Vaughan,$899900,4 baths,3 beds,https://vaughan.listing.ca/16-ozner-cres.N4963606.htm#g7-5
2020-10-22,l892354,12 Goyo Gate,Goyo Gate,Rural Vaughan,Vaughan,$985000,3 baths,3 beds,https://vaughan.listing.ca/12-goyo-gate.N4963519.htm#g7-6
2020-10-22,l892350,21 Yarden Dr,Yarden Dr,Patterson,Vaughan,$1199000,4 baths,4+1 beds,https://vaughan.listing.ca/21-yarden-dr.N4963498.htm#g7-7
2020-10-22,l892340,191 Drummond Dr,Drummond Dr,Maple,Vaughan,$998800,4 baths,4 beds,https://vaughan.listing.ca/191-drummond-dr.N4963390.htm#g7-8
2020-10-22,l892189,12 Woodstream Blvd 708,Woodstream Blvd,Vaughan Grove,Vaughan,$599900,2 baths,2 beds,https://vaughan.listing.ca/12-woodstream-blvd-708.N4963970.htm#g7-9
2020-10-22,l892182,20 North Park Rd,North Park Rd,Beverley Glen,Vaughan,$524900,1 baths,1 beds,https://vaughan.listing.ca/20-north-park-rd.N4963786.htm#g7-a
2020-10-22,l892181,49 Beverley Glen Blvd,Beverley Glen Blvd,Beverley Glen,Vaughan,$929800,3 baths,3 beds,https://vaughan.listing.ca/49-beverley-glen-blvd.N4963783.htm#g7-b
2020-10-22,l892179,2900 Highway 7 Rd 419,Highway 7 Rd,Concord,Vaughan,$589000,2 baths,1+1 beds,https://vaughan.listing.ca/2900-highway-7-rd-419.N4963759.htm#g7-c
2020-10-22,l892172,53 Woodbridge Ave 601,Woodbridge Ave,West Woodbridge,Vaughan,$569000,1 baths,2 beds,https://vaughan.listing.ca/53-woodbridge-ave-601.N4963569.htm#g7-d
2020-10-22,l892004,2 Marisa Crt,Marisa Crt,Brownridge,Vaughan,$999000,4 baths,4+1 beds,https://vaughan.listing.ca/2-marisa-crt.N4963344.htm#g7-e
2020-10-22,l892003,41 Annsleywood Crt,Annsleywood Crt,Kleinburg,Vaughan,$1799000,5 baths,4 beds,https://vaughan.listing.ca/41-annsleywood-crt.N4963338.htm#g7-f
2020-10-22,l891956,303 Torrey Pines Rd,Torrey Pines Rd,Kleinburg,Vaughan,$3790000,7 baths,5 beds,https://vaughan.listing.ca/303-torrey-pines-rd.N4963084.htm#g7-g
2020-10-22,l891912,90 Beaverbrook Cres,Beaverbrook Cres,Rural Vaughan,Vaughan,$998000,4 baths,3 beds,https://vaughan.listing.ca/90-beaverbrook-cres.N4963203.htm#g7-h
2020-10-22,l891638,180 Nevada Cres,Nevada Cres,Rural Vaughan,Vaughan,$2788000,6 baths,5+1 beds,https://vaughan.listing.ca/180-nevada-cres.N4962880.htm#g7-i
2020-10-22,l891628,149 Amy Wood Rd,Amy Wood Rd,Vellore Village,Vaughan,$1478800,4 baths,4+1 beds,https://vaughan.listing.ca/149-amy-wood-rd.N4962695.htm#g7-j
2020-10-22,l891624,98 Dalhousie St,Dalhousie St,Vaughan Grove,Vaughan,$718800,3 baths,3+1 beds,https://vaughan.listing.ca/98-dalhousie-st.N4962671.htm#g7-k
2020-10-22,l891620,39 Brahm Crt,Brahm Crt,Vellore Village,Vaughan,$849900,4 baths,3 beds,https://vaughan.listing.ca/39-brahm-crt.N4962573.htm#g7-l
2020-10-22,l891618,138 Lebovic Campus Dr,Lebovic Campus Dr,Patterson,Vaughan,$2186000,5 baths,5 beds,https://vaughan.listing.ca/138-lebovic-campus-dr.N4962553.htm#g7-m
2020-10-22,l891613,219 Sonoma Blvd,Sonoma Blvd,Sonoma Heights,Vaughan,$1090000,3 baths,4+1 beds,https://vaughan.listing.ca/219-sonoma-blvd.N4962526.htm#g7-n
2020-10-22,l891601,120 Adriana Louise Dr,Adriana Louise Dr,Sonoma Heights,Vaughan,$899999,4 baths,3 beds,https://vaughan.listing.ca/120-adriana-louise-dr.N4962387.htm#g7-o
2020-10-22,l891444,5 Buttermill Ave 4909,Buttermill Ave,Concord,Vaughan,$699999,2 baths,2+1 beds,https://vaughan.listing.ca/5-buttermill-ave-4909.N4963023.htm#g7-p
2020-10-22,l891439,898 Portage Pkwy 1707,Portage Pkwy,Vaughan Corporate Centre,Vaughan,$548000,2 baths,2 beds,https://vaughan.listing.ca/898-portage-pkwy-1707.N4962899.htm#g7-q
2020-10-22,l891434,8 Maison Parc Crt 205,Maison Parc Crt,Lakeview Estates,Vaughan,$519000,1 baths,1 beds,https://vaughan.listing.ca/8-maison-parc-crt-205.N4962793.htm#g7-r
2020-10-22,l891432,4800 Highway 7 716,Highway 7,East Woodbridge,Vaughan,$568800,1 baths,2 beds,https://vaughan.listing.ca/4800-highway-7-716.N4962750.htm#g7-s
2020-10-22,l891429,2910 Highway 7 Rd 502,Highway 7 Rd,Concord,Vaughan,$519000,2 baths,1+1 beds,https://vaughan.listing.ca/2910-highway-7-rd-502.N4962736.htm#g7-t
2020-10-22,l891428,5 Buttermill Ave 3905,Buttermill Ave,Vaughan Corporate Centre,Vaughan,$578800,2 baths,2 beds,https://vaughan.listing.ca/5-buttermill-ave-3905.N4962730.htm#g7-u
2020-10-22,l891420,7895 Jane St 3606,Jane St,Concord,Vaughan,$579900,2 baths,2 beds,https://vaughan.listing.ca/7895-jane-st-3606.N4962563.htm#g7-v
2020-10-22,l891128,9 Bunker Rd,Bunker Rd,Uplands,Vaughan,$1659000,3 baths,3+1 beds,https://vaughan.listing.ca/9-bunker-rd.N4962290.htm#g7-w
2020-10-22,l891118,200 Oliver Lane,Oliver Lane,Maple,Vaughan,$899900,4 baths,3+1 beds,https://vaughan.listing.ca/200-oliver-lane.N4962149.htm#g7-x
2020-10-22,l891117,11 Harcourt St,Harcourt St,Patterson,Vaughan,$899000,3 baths,4 beds,https://vaughan.listing.ca/11-harcourt-st.N4962137.htm#g7-y
2020-10-22,l891105,46 Ronan Cres,Ronan Cres,Sonoma Heights,Vaughan,$849900,3 baths,3 beds,https://vaughan.listing.ca/46-ronan-cres.N4962004.htm#g7-z
2020-10-22,l891103,38 Native Tr,Native Tr,Vellore Village,Vaughan,$1089000,3 baths,4 beds,https://vaughan.listing.ca/38-native-tr.N4961985.htm#g7-10
2020-10-22,l891093,128 Hatton Garden Rd,Hatton Garden Rd,Vellore Village,Vaughan,$1268800,3 baths,4 beds,https://vaughan.listing.ca/128-hatton-garden-rd.N4961870.htm#g7-11
2020-10-22,l890927,735 New Westminster Dr 87,New Westminster Dr,Brownridge,Vaughan,$675000,3 baths,3+1 beds,https://vaughan.listing.ca/735-new-westminster-dr-87.N4962201.htm#g7-12
2020-10-22,l890926,3700 Highway 7 Rd 2708,Highway 7 Rd,Vaughan Corporate Centre,Vaughan,$645000,2 baths,2 beds,https://vaughan.listing.ca/3700-highway-7-rd-2708.N4962182.htm#g7-13
2020-10-22,l890913,7300 Yonge St 1802,Yonge St,Crestwood-Springfarm-Yorkhill,Vaughan,$1059000,2 baths,2 beds,https://vaughan.listing.ca/7300-yonge-st-1802.N4961817.htm#g7-14
2020-10-23,l893251,30 Catalpa Cres,Catalpa Cres,Patterson,Vaughan,$1098800,4 baths,3 beds,https://vaughan.listing.ca/30-catalpa-cres.N4964879.htm#g7-1
2020-10-23,l893180,14 Karl Crt,Karl Crt,Beverley Glen,Vaughan,$1110000,5 baths,4+2 beds,https://vaughan.listing.ca/14-karl-crt.N4964794.htm#g7-2
2020-10-23,l893173,87 Katerina Ave,Katerina Ave,Beverley Glen,Vaughan,$1199000,4 baths,4+1 beds,https://vaughan.listing.ca/87-katerina-ave.N4964685.htm#g7-3
2020-10-23,l893166,70 Keystar Crt,Keystar Crt,Vellore Village,Vaughan,$875000,3 baths,3+1 beds,https://vaughan.listing.ca/70-keystar-crt.N4964639.htm#g7-4
2020-10-23,l893099,180 Blue Willow Dr 30,Blue Willow Dr,East Woodbridge,Vaughan,$826888,3 baths,3 beds,https://vaughan.listing.ca/180-blue-willow-dr-30.N4964670.htm#g7-5
2020-10-23,l892886,27 Coast Ave,Coast Ave,Vellore Village,Vaughan,$949900,1 baths,4+1 beds,https://vaughan.listing.ca/27-coast-ave.N4964607.htm#g7-6
2020-10-23,l892881,15 Barrhill Rd,Barrhill Rd,Maple,Vaughan,$1498800,4 baths,4 beds,https://vaughan.listing.ca/15-barrhill-rd.N4964580.htm#g7-7
2020-10-23,l892873,32 Northfield Crt,Northfield Crt,Kleinburg,Vaughan,$2689900,5 baths,4 beds,https://vaughan.listing.ca/32-northfield-crt.N4964491.htm#g7-8
2020-10-23,l892857,41 Silverado Tr,Silverado Tr,Sonoma Heights,Vaughan,$888000,3 baths,2+1 beds,https://vaughan.listing.ca/41-silverado-tr.N4964288.htm#g7-9
2020-10-23,l892850,96 Mellings Dr,Mellings Dr,East Woodbridge,Vaughan,$1388000,0 baths,0 beds,https://vaughan.listing.ca/96-mellings-dr.N4964178.htm#g7-a
2020-10-23,l892842,40 Ed Quigg Way,Ed Quigg Way,Sonoma Heights,Vaughan,$899900,3 baths,4 beds,https://vaughan.listing.ca/40-ed-quigg-way.N4964092.htm#g7-b
2020-10-23,l892836,34 Valley Vista Dr,Valley Vista Dr,Patterson,Vaughan,$1789000,4 baths,4+1 beds,https://vaughan.listing.ca/34-valley-vista-dr.N4963995.htm#g7-c
2020-10-23,l892835,12 Foxchase Ave,Foxchase Ave,East Woodbridge,Vaughan,$849999,3 baths,3 beds,https://vaughan.listing.ca/12-foxchase-ave.N4963988.htm#g7-d
2020-10-23,l892669,8026 Kipling Ave 307,Kipling Ave,West Woodbridge,Vaughan,$749900,2 baths,2 beds,https://vaughan.listing.ca/8026-kipling-ave-307.N4964581.htm#g7-e
2020-10-23,l892661,4800 Highway 7,Highway 7,West Woodbridge,Vaughan,$35000,0 baths,0 beds,https://vaughan.listing.ca/4800-highway-7.N4964448.htm#g7-f
2020-10-23,l892653,2500 Rutherford Rd 314,Rutherford Rd,Maple,Vaughan,$589900,2 baths,2 beds,https://vaughan.listing.ca/2500-rutherford-rd-314.N4964241.htm#g7-g
2020-10-23,l892652,4800 Highway 7 122,Highway 7,West Woodbridge,Vaughan,$629000,2 baths,2 beds,https://vaughan.listing.ca/4800-highway-7-122.N4964234.htm#g7-h
2020-10-23,l892645,520 Steeles Ave 604,Steeles Ave,Crestwood-Springfarm-Yorkhill,Vaughan,$555000,2 baths,2 beds,https://vaughan.listing.ca/520-steeles-ave-604.N4964112.htm#g7-i
2020-10-23,l892641,81 Townsgate Dr 402,Townsgate Dr,Crestwood-Springfarm-Yorkhill,Vaughan,$473800,1 baths,2 beds,https://vaughan.listing.ca/81-townsgate-dr-402.N4964076.htm#g7-j
2020-10-26,l895107,38 Oxbow Crt,Oxbow Crt,Vellore Village,Vaughan,$989800,7 baths,3+2 beds,https://vaughan.listing.ca/38-oxbow-crt.N4967020.htm#g7-1
2020-10-26,l895104,86 Glenngarry Cres,Glenngarry Cres,Maple,Vaughan,$898118,4 baths,4 beds,https://vaughan.listing.ca/86-glenngarry-cres.N4967008.htm#g7-2
2020-10-26,l895059,122 White Spruce Cres,White Spruce Cres,Patterson,Vaughan,$1638188,4 baths,5 beds,https://vaughan.listing.ca/122-white-spruce-cres.N4966996.htm#g7-3
2020-10-26,l894988,267 Matthew Dr,Matthew Dr,East Woodbridge,Vaughan,$989900,3 baths,4 beds,https://vaughan.listing.ca/267-matthew-dr.N4966942.htm#g7-4
2020-10-26,l894985,71 Lebovic Campus Dr,Lebovic Campus Dr,Patterson,Vaughan,$1168800,5 baths,4 beds,https://vaughan.listing.ca/71-lebovic-campus-dr.N4966926.htm#g7-5
2020-10-26,l894983,61 Mahmood Cres,Mahmood Cres,Maple,Vaughan,$1250000,4 baths,5+2 beds,https://vaughan.listing.ca/61-mahmood-cres.N4966910.htm#g7-6
